Tithi and Nakṣatra Times;;;;;;Rohiṇī  (< Kṛttikā) = Jayantī Md;;;;;;;;;A: Ahorātra;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;
;;Daśamī;;11:40;13;Jun;2023;;;4:56;;15;Jun;2020;10;10;;;;;;;;Daśamī;;9:09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Ekādaśī;11:40;10:15;14;Jun;2023;;;4:56;;16;Jun;2020;11;10;;;;;;;;Ekādaśī;9:09;7:45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Dvādaśī;10:15;9:13;15;Jun;2023;;;4:56;18:20;17;Jun;2020;12;11;X;;;;;;;Dvādaśī;7:45;6:42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Trayodaśī;9:13;8:40;16;Jun;2023;;;4:56;18:21;18;Jun;2020;13;12;;;;;;;;Trayodaśī;6:42;6:09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Chaturdaśī;;8:37;17;Jun;2023;;;4:56;;19;Jun;2020;14;13;;;;;;;;Chaturdaśī;;6:06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Amāvasyā;8:37;9:05;18;Jun;2023;;;4:56;;20;Jun;2020;15;14;;;;;;;;Amāvasyā;6:06;6:35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Vāman;G;Pratipad;;9:59;19;Jun;2023;;;4:56;;21;Jun;2020;16;15;Eclipse;;;;;;;Pratipad;;7:29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Dvitīya;;11:27;20;Jun;2023;;;4:56;;22;Jun;2020;17;1;;;;;;;;Dvitīya;;8:57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Tṛtīya;;13:11;21;Jun;2023;;;4:56;;23;Jun;2020;18;2;;;;;;;;Tṛtīya;;10:41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Chaturthī;;15:08;22;Jun;2023;;;4:56;;24;Jun;2020;19;3;;;;;;;;Chaturthī;;12:38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Pañchamī;;17:10;23;Jun;2023;;;4:56;;25;Jun;2020;20;4;;;;;;;;Pañchamī;;14:39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Śaṣṭhī;;19:04;24;Jun;2023;;;4:56;;26;Jun;2020;21;5;;;;;;;;Śaṣṭhī;;16:34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Saptamī;;20:43;25;Jun;2023;;;4:56;;27;Jun;2020;22;7;;;;;;;;Saptamī;;18:13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Aṣṭamī;;21:58;26;Jun;2023;;;4:57;;28;Jun;2020;23;8;;;;;;;;Aṣṭamī;;19:27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Navamī;;22:47;27;Jun;2023;;;4:57;;29;Jun;2020;24;9;;;;;;;;Navamī;;20:17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Daśamī;;23:03;28;Jun;2023;;;4:58;;30;Jun;2020;25;10;;;;;;;;Daśamī;;20:33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Ekādaśī;23:03;22:49;29;Jun;2023;;;4:58;;1;Jul;2020;26;11;;;;;;;;Ekādaśī;20:33;20:19;;;;;;;21:29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Dvādaśī;22:49;22:06;30;Jun;2023;;;4:58;18:24;2;Jul;2020;27;12;;;;;;;;Dvādaśī;20:19;19:36;;;;;;21:29;21:29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Trayodaśī;22:06;20:56;1;Jul;2023;;;4:59;;3;Jul;2020;28;13;;;;;;;;Trayodaśī;19:36;18:26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Chaturdaśī;;19:22;2;Jul;2023;;;4:59;;4;Jul;2020;29;14;;;;;;;;Chaturdaśī;;16:52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Pūrṇimā;19:21;17:28;3;Jul;2023;;;5:00;;5;Jul;2020;30;15;;;;;;;;Pūrṇimā;16:52;14:57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;UTC:;?;;;;;;;;;;;;;;;;;;;;;UTC:;?;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mās;Pak;Tithi;Start;End;Date;Mon;Year;A;K;Srise;Sset;Date;Mon;Year;VD;RT;Nakṣatra;Start;End;Date;Mon;Year;Day;Tithi;Start;End;Date;Mon;Year;Day;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
Śrīdhar;K;Pratipad;;15:19;4;Jul;2023;;;5:00;;6;Jul;2020;1;1;;;;;;;;Pratipad;;12:49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Dvitīya;;12:59;5;Jul;2023;;;5:00;;7;Jul;2020;2;2;;;;;;;;Dvitīya;;10:29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Tṛtīya;;10:32;6;Jul;2023;;;5:01;;8;Jul;2020;3;3;;;;;;;;Tṛtīya;;2:30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Chaturthī;;8:03;7;Jul;2023;;;5:01;;9;Jul;2020;4;4;;;;;;;;Chaturthī;;5:33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Pañchamī;;5:37;8;Jul;2023;;;5:02;;10;Jul;2020;5;5;;;;;;;;Pañchamī;;3:06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Śaṣṭhī;;3:19;9;Jul;2023;;;5:02;;11;Jul;2020;6;6;;;;;;;;Śaṣṭhī;;0:49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Saptamī;;1:14;10;Jul;2023;;;5:02;;12;Jul;2020;7;7;;;;;;;;Saptamī;;22:43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Aṣṭamī;;23:24;10;Jul;2023;;;5:02;;13;Jul;2020;8;8;;;;;;;;Aṣṭamī;;20:53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Navamī;;21:57;11;Jul;2023;;;5:03;;14;Jul;2020;9;9;;;;;;;;Navamī;;19:27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Daśamī;;20:45;12;Jul;2023;;;5:03;;15;Jul;2020;10;10;;;;;;;;Daśamī;;18:15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Ekādaśī;20:45;20:18;13;Jul;2023;;;5:03;;16;Jul;2020;11;11;;;;;;;;Ekādaśī;18:15;17:48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Dvādaśī;20:18;20:13;14;Jul;2023;;;5:04;18:23;17;Jul;2020;12;12;X;;;;;;;Dvādaśī;17:48;17:42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Trayodaśī;20:13;20:39;15;Jul;2023;;;5:04;;18;Jul;2020;13;13;;;;;;;;Trayodaśī;17:42;18:09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Chaturdaśī;;21:34;16;Jul;2023;;;5:04;;19;Jul;2020;14;14;;;;;;;;Chaturdaśī;;19:03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Amāvasyā;21:33;22:56;17;Jul;2023;;;5:05;;20;Jul;2020;15;15;;;;;;;;Amāvasyā;19:03;20:26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Purushottam;G;Pratipad;;0:39;19;Jul;2023;;;5:05;;21;Jul;2020;16;1;;;;;;;;Pratipad;;22:09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Dvitīya;;2:36;20;Jul;2023;;;5:05;;22;Jul;2020;17;2;;;;;;;;Dvitīya;;0:06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Tṛtīya;;4:38;21;Jul;2023;;;5:05;;23;Jul;2020;18;3;;;;;;;;Tṛtīya;;2:08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Chaturthī;;6:32;22;Jul;2023;A;;5:06;;24;Jul;2020;19;4;;;;;;;;Chaturthī;;4:02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Pañchamī;;8:12;23;Jul;2023;;;5:06;;25;Jul;2020;20;5;;;;;;;;Pañchamī;;5:42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Śaṣṭhī;;9:28;24;Jul;2023;;;5:07;;26;Jul;2020;21;6;;;;;;;;Śaṣṭhī;;6:58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Saptamī;;10:19;25;Jul;2023;;;5:07;;27;Jul;2020;22;7;;;;;;;;Saptamī;;7:48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Aṣṭamī;;10:38;26;Jul;2023;;;5:07;;28;Jul;2020;23;8;;;;;;;;Aṣṭamī;;8:08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Navamī;;10:26;27;Jul;2023;;;5:08;;29;Jul;2020;24;10;;;;;;;;Navamī;;7:56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Daśamī;;9:46;28;Jul;2023;;;5:08;;30;Jul;2020;25;11;;;;;;;;Daśamī;;7:16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Ekādaśī;9:46;8:38;29;Jul;2023;;;5:09;;31;Jul;2020;26;12;;;;;;;;Ekādaśī;7:16;6:08;;;;;;;21:29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Dvādaśī;8:38;7:06;30;Jul;2023;;;5:09;18:18;1;Aug;2020;27;13;N;;;;;;;Dvādaśī;6:08;4:36;;;;;;21:29;21:29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Trayodaśī;7:06;5:13;31;Jul;2023;;;5:10;;2;Aug;2020;28;14;;;;;;;;Trayodaśī;4:36;2:42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Chaturdaśī;;3:05;1;Aug;2023;;;5:10;;3;Aug;2020;29;15;;;;;;;;Chaturdaśī;;0:35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Pūrṇimā;3:04;0:46;2;Aug;2023;;;5:10;;;;;;;;;;;;;;Pūrṇimā;0:35;22:16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;UTC:;?;;;;;;;;;;;;;;;;;;;;;UTC:;?;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mās;Pak;Tithi;Start;End;Date;Mon;Year;A;K;Srise;Sset;Date;Mon;Year;VD;RT;Nakṣatra;Start;End;Date;Mon;Year;Day;Tithi;Start;End;Date;Mon;Year;Day;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
Purushottam;K;Pratipad;;22:20;2;Aug;2023;;;5:11;;4;Aug;2020;1;1;;;;;;;;Pratipad;;19:50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Dvitīya;;19:51;3;Aug;2023;;;5:11;;5;Aug;2020;2;2;;;;;;;;Dvitīya;;17:21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Tṛtīya;;17:26;4;Aug;2023;;;5:12;;6;Aug;2020;3;3;;;;;;;;Tṛtīya;;14:55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Chaturthī;;15:08;5;Aug;2023;;;5:12;;7;Aug;2020;4;4;;;;;;;;Chaturthī;;12:38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Pañchamī;;13:02;6;Aug;2023;;;5:13;;8;Aug;2020;5;5;;;;;;;;Pañchamī;;10:32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Śaṣṭhī;;11:12;7;Aug;2023;;;5:13;;9;Aug;2020;6;6;;;;;;;;Śaṣṭhī;;8:42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Saptamī;;9:43;8;Aug;2023;;;5:13;;10;Aug;2020;7;7;;;;;;;;Saptamī;;7:12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Aṣṭamī;;8:38;9;Aug;2023;;;5:14;;11;Aug;2020;8;7;;;;;;;;Aṣṭamī;;6:08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Navamī;;8:01;10;Aug;2023;;;5:14;;12;Aug;2020;9;8;;;;;;;;Navamī;;5:30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Daśamī;;7:55;11;Aug;2023;;;5:15;;13;Aug;2020;10;9;;;;;;;;Daśamī;;5:24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Ekādaśī;7:55;8:19;12;Aug;2023;;;5:15;;14;Aug;2020;11;10;;;;;;;;Ekādaśī;5:24;5:48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Dvādaśī;8:19;9:14;13;Aug;2023;;;5:15;18:09;15;Aug;2020;12;11;X;;;;;;;Dvādaśī;5:48;6:44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Trayodaśī;9:14;10:35;14;Aug;2023;;;5:16;18:09;16;Aug;2020;13;12;;;;;;;;Trayodaśī;6:44;8:05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Chaturdaśī;;12:18;15;Aug;2023;;;5:16;;17;Aug;2020;14;13;;;;;;;;Chaturdaśī;;9:47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Amāvasyā;12:18;14:15;16;Aug;2023;;;5:16;;18;Aug;2020;15;14;;;;;;;;Amāvasyā;9:47;11:44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Śrīdhar;G;Pratipad;;16:18;17;Aug;2023;;;5:17;;19;Aug;2020;16;15;;;;;;;;Pratipad;;13:48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Dvitīya;;18:14;18;Aug;2023;;;5:17;;20;Aug;2020;17;1;;;;;;;;Dvitīya;;15:44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Tṛtīya;;19:56;19;Aug;2023;;;5:18;;21;Aug;2020;18;3;;;;;;;;Tṛtīya;;17:26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Chaturthī;;21:14;20;Aug;2023;;;5:18;;22;Aug;2020;19;4;;;;;;;;Chaturthī;;18:44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Pañchamī;;22:07;21;Aug;2023;;;5:18;;23;Aug;2020;20;5;;;;;;;;Pañchamī;;19:36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Śaṣṭhī;;22:29;22;Aug;2023;;;5:18;;24;Aug;2020;21;6;;;;;;;;Śaṣṭhī;;19:59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Saptamī;;22:20;23;Aug;2023;;;5:19;;25;Aug;2020;22;7;;;;;;;;Saptamī;;19:50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Aṣṭamī;;21:41;24;Aug;2023;;;5:19;;26;Aug;2020;23;8;;;;;;;;Aṣṭamī;;19:11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Navamī;;20:35;25;Aug;2023;;;5:19;;27;Aug;2020;24;9;;;;;;;;Navamī;;18:04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Daśamī;;19:05;26;Aug;2023;;;5:19;;28;Aug;2020;25;10;;;;;;;;Daśamī;;16:34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Ekādaśī;19:05;17:15;27;Aug;2023;;;5:20;17:59;29;Aug;2020;26;11;Śravaṇā;1:13;23:38;;;;;Ekādaśī;16:34;14:44;;;;;;;21:08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Dvādaśī;17:15;15:09;28;Aug;2023;;;5:20;17:58;30;Aug;2020;27;12;;;;;;;;Dvādaśī;14:44;12:38;;;;;;21:08;21:29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Trayodaśī;15:09;12:52;29;Aug;2023;;;5:21;;31;Aug;2020;28;13;;;;;;;28;Trayodaśī;12:38;10:21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Chaturdaśī;;10:27;30;Aug;2023;;;5:21;;1;Sep;2020;29;14;;;;;;;;Chaturdaśī;;7:57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Pūrṇimā;10:27;7:59;31;Aug;2023;;;5:21;;2;Sep;2020;30;15;;;;;;;;Pūrṇimā;7:57;5:28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;UTC:;?;;;;;;;;;;;;;;;;;;;;;UTC:;?;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mās;Pak;Tithi;Start;End;Date;Mon;Year;;VD;Srise;Sset;Date;Mon;Year;VD;RT;Nakṣatra;Start;End;Date;Mon;Year;Day;Tithi;Start;End;Date;Mon;Year;Day;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
Hṛṣīkeś;K;Pratipad;;5:35;1;Sep;2023;;;5:22;;3;Sep;2020;1;1;;;;;;;;Pratipad;;3:04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Dvitīya;;3:17;2;Sep;2023;;;5:22;;4;Sep;2020;2;2;;;;;;;;Dvitīya;;0:47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Tṛtīya;;1:11;3;Sep;2023;;;5:23;;5;Sep;2020;3;3;;;;;;;;Tṛtīya;;22:41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Chaturthī;;23:22;3;Sep;2023;;;5:23;;6;Sep;2020;4;4;;;;;;;;Chaturthī;;20:51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Pañchamī;;21:54;4;Sep;2023;;;5:23;;7;Sep;2020;5;5;;;;;;;;Pañchamī;;19:23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Śaṣṭhī;;21:49;5;Sep;2023;;;5:23;;8;Sep;2020;6;6;;;;;;;;Śaṣṭhī;;19:18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Saptamī;;20:12;6;Sep;2023;;;5:24;;9;Sep;2020;7;7;;;;;;;;Saptamī;;17:42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Aṣṭamī;;20:05;7;Sep;2023;;;5:24;;10;Sep;2020;8;8;;;;;;;;Aṣṭamī;;17:35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Navamī;;20:28;8;Sep;2023;;;5:24;;11;Sep;2020;9;9;;;;;;;;Navamī;;17:57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Daśamī;;21:23;9;Sep;2023;;;5:25;;12;Sep;2020;10;10;;;;;;;;Daśamī;;18:53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Ekādaśī;21:23;22:45;10;Sep;2023;;;5:25;;13;Sep;2020;11;11;;;;;;;;Ekādaśī;18:53;20:15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Dvādaśī;22:45;0:29;12;Sep;2023;;;5:25;17:44;14;Sep;2020;12;12;X;;;;;;;Dvādaśī;20:15;21:58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Trayodaśī;0:29;2:28;13;Sep;2023;;;5:25;;15;Sep;2020;13;13;;;;;;;;Trayodaśī;21:58;23:57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Chaturdaśī;;4:52;14;Sep;2023;;;5:26;;16;Sep;2020;14;14;;;;;;;;Chaturdaśī;;2:21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Amāvasyā;4:52;6:30;15;Sep;2023;A;;5:26;;17;Sep;2020;15;15;;;;;;;;Amāvasyā;2:21;4:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hṛṣīkeś;G;Pratipad;;8:15;16;Sep;2023;;;5:27;;18;Sep;2020;16;1;;;;;;;;Pratipad;;5:44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Dvitīya;;9:36;17;Sep;2023;;;5:27;;19;Sep;2020;17;2;;;;;;;;Dvitīya;;#REF!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Tṛtīya;;10:32;18;Sep;2023;;;5:27;;20;Sep;2020;18;3;;;;;;;;Tṛtīya;;8:01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Chaturthī;;10:56;19;Sep;2023;;;5:28;;21;Sep;2020;19;4;;;;;;;;Chaturthī;;8:26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Pañchamī;;10:49;20;Sep;2023;;;5:28;;22;Sep;2020;20;6;;;;;;;;Pañchamī;;8:19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Śaṣṭhī;;10:13;21;Sep;2023;;;5:28;;23;Sep;2020;21;7;;;;;;;;Śaṣṭhī;;7:43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Saptamī;;9:10;22;Sep;2023;;;5:29;;24;Sep;2020;22;8;;;;;;;;Saptamī;;6:40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Aṣṭamī;;7:30;23;Sep;2023;;;5:29;;25;Sep;2020;23;9;;;;;;;;Aṣṭamī;;4:59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Navamī;;5:52;24;Sep;2023;;;5:29;;26;Sep;2020;24;10;;;;;;;;Navamī;;3:22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Daśamī;;3:49;25;Sep;2023;;;5:29;;27;Sep;2020;25;11;;;;;;;;Daśamī;;1:18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Ekādaśī;3:49;1:33;26;Sep;2023;;;5:30;17:29;28;Sep;2020;26;12;Śravaṇā;9:14;7:41;;;;;Ekādaśī;1:18;23:03;;;;;;;5:10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
